userid,timestamp,beacon_id,rssi
0,1543091032,12,-92
0,1543091032,3,-94
0,1543091032,4,-92
0,1543091032,12,-92
0,1543091033,3,-94
0,1543091033,10,-94
0,1543091033,4,-92
0,1543091033,3,-94
0,1543091033,10,-92
0,1543091033,9,-92
0,1543091034,3,-94
0,1543091034,11,-94
0,1543091034,10,-94
0,1543091034,3,-94
0,1543091034,11,-94
0,1543091034,10,-94
0,1543091035,10,-96
0,1543091035,3,-94
0,1543091035,11,-94
0,1543091035,10,-96
0,1543091035,3,-94
0,1543091035,12,-94
0,1543091036,10,-96
0,1543091036,3,-94
0,1543091036,12,-94
0,1543091036,10,-96
0,1543091036,3,-94
0,1543091036,8,-92
0,1543091131,10,-88
0,1543091131,3,-81
0,1543091131,6,-77
0,1543091131,10,-90
0,1543091131,8,-86
0,1543091131,12,-85
0,1543091132,10,-94
0,1543091132,4,-94
0,1543091132,3,-90
0,1543091132,10,-94
0,1543091132,4,-92
0,1543091132,8,-91
0,1543091133,7,-91
0,1543091133,8,-91
0,1543091133,4,-90
0,1543091133,10,-92
0,1543091133,4,-91
0,1543091133,6,-90
0,1543091134,10,-92
0,1543091134,11,-88
0,1543091134,9,-87
0,1543091134,4,-95
0,1543091134,10,-92
0,1543091134,9,-88
0,1543091135,10,-92
0,1543091135,4,-88
0,1543091135,11,-84
0,1543091135,11,-94
0,1543091135,1,-93
0,1543091135,4,-93
0,1543091136,7,-95
0,1543091136,8,-94
0,1543091136,4,-93
0,1543091136,8,-94
0,1543091136,10,-92
0,1543091136,4,-91
0,1543091137,4,-95
0,1543091137,8,-94
0,1543091137,11,-93
0,1543091137,8,-94
0,1543091137,4,-93
0,1543091137,9,-92
0,1543091138,4,-93
0,1543091138,10,-92
0,1543091138,11,-89
0,1543091138,11,-93
0,1543091138,10,-87
0,1543091138,4,-86
0,1543091139,11,-93
0,1543091139,9,-91
0,1543091139,12,-89
0,1543091139,10,-95
0,1543091139,9,-91
0,1543091139,11,-91
0,1543091140,11,-91
0,1543091140,10,-89
0,1543091140,4,-89
0,1543091140,10,-93
0,1543091140,11,-93
0,1543091140,8,-93
0,1543091141,4,-93
0,1543091141,8,-93
0,1543091141,10,-91
0,1543091141,10,-94
0,1543091141,4,-93
0,1543091141,8,-86
0,1543091142,10,-94
0,1543091142,4,-93
0,1543091142,11,-88
0,1543091142,10,-96
0,1543091142,11,-92
0,1543091142,8,-88
0,1543091143,10,-91
0,1543091143,5,-88
0,1543091143,8,-88
0,1543091143,8,-93
0,1543091143,10,-91
0,1543091143,4,-91
0,1543091144,9,-92
0,1543091144,4,-92
0,1543091144,10,-91
0,1543091144,4,-95
0,1543091144,9,-93
0,1543091144,8,-93
0,1543091145,11,-96
0,1543091145,4,-95
0,1543091145,8,-93
0,1543091145,4,-95
0,1543091145,11,-94
0,1543091145,10,-91
0,1543091146,10,-99
0,1543091146,9,-95
0,1543091146,8,-91
0,1543091146,10,-99
0,1543091146,9,-91
0,1543091146,8,-91
0,1543091147,10,-99
0,1543091147,8,-91
0,1543091147,11,-89
0,1543091147,10,-99
0,1543091147,11,-94
0,1543091147,8,-94
0,1543091148,10,-99
0,1543091148,7,-94
0,1543091148,8,-94
0,1543091148,8,-94
0,1543091148,9,-90
0,1543091148,10,-89
0,1543091149,8,-94
0,1543091149,4,-93
0,1543091149,11,-92
0,1543091149,10,-96
0,1543091149,8,-94
0,1543091149,11,-92
0,1543091150,10,-96
0,1543091150,8,-94
0,1543091150,4,-89
0,1543091150,5,-94
0,1543091150,12,-88
0,1543091150,10,-87
0,1543091151,5,-88
0,1543091151,9,-87
0,1543091151,10,-87
0,1543091151,8,-91
0,1543091151,10,-87
0,1543091151,11,-87
0,1543091152,11,-90
0,1543091152,8,-89
0,1543091152,10,-87
0,1543091152,10,-90
0,1543091152,11,-90
0,1543091152,8,-89
0,1543091153,10,-88
0,1543091153,9,-87
0,1543091153,11,-87
0,1543091153,11,-94
0,1543091153,4,-90
0,1543091153,10,-88
0,1543091154,11,-94
0,1543091154,10,-88
0,1543091154,8,-88
0,1543091154,11,-97
0,1543091154,10,-95
0,1543091154,12,-89
0,1543091155,11,-95
0,1543091155,9,-94
0,1543091155,10,-93
0,1543091155,10,-93
0,1543091155,4,-88
0,1543091155,8,-88
0,1543091156,10,-93
0,1543091156,11,-93
0,1543091156,9,-86
0,1543091156,10,-93
0,1543091156,11,-93
0,1543091156,8,-89
0,1543091157,10,-93
0,1543091157,8,-89
0,1543091157,4,-87
0,1543091157,4,-95
0,1543091157,10,-93
0,1543091157,8,-89
0,1543091158,4,-95
0,1543091158,10,-93
0,1543091158,8,-93
0,1543091158,4,-95
0,1543091158,10,-93
0,1543091158,8,-91
0,1543091159,4,-95
0,1543091159,8,-95
0,1543091159,10,-93
0,1543091159,8,-95
0,1543091159,10,-93
0,1543091159,3,-91
0,1543091160,8,-95
0,1543091160,10,-93
0,1543091160,4,-91
0,1543091160,8,-95
0,1543091160,10,-93
0,1543091160,3,-91
0,1543091161,10,-97
0,1543091161,3,-91
0,1543091161,11,-90
0,1543091161,10,-97
0,1543091161,12,-92
0,1543091161,9,-91
0,1543091162,11,-92
0,1543091162,8,-90
0,1543091162,9,-89
0,1543091162,4,-91
0,1543091162,8,-90
0,1543091162,9,-89
0,1543091163,1,-94
0,1543091163,9,-89
0,1543091163,10,-89
0,1543091163,8,-95
0,1543091163,4,-92
0,1543091163,10,-89
0,1543091164,8,-95
0,1543091164,10,-89
0,1543091164,1,-87
0,1543091164,10,-99
0,1543091164,8,-95
0,1543091164,1,-87
0,1543091165,8,-95
0,1543091165,4,-89
0,1543091165,10,-87
0,1543091165,8,-95
0,1543091165,11,-92
0,1543091165,9,-89
0,1543091166,8,-95
0,1543091166,11,-92
0,1543091166,9,-89
0,1543091166,8,-95
0,1543091166,11,-92
0,1543091166,4,-90
0,1543091167,10,-96
0,1543091167,8,-95
0,1543091167,11,-94
0,1543091167,10,-96
0,1543091167,8,-95
0,1543091167,11,-94
0,1543091168,10,-96
0,1543091168,11,-94
0,1543091168,4,-86
0,1543091168,10,-96
0,1543091168,4,-90
0,1543091168,11,-86
0,1543091169,10,-96
0,1543091169,8,-92
0,1543091169,4,-90
0,1543091169,10,-96
0,1543091169,8,-96
0,1543091169,9,-93
0,1543091170,10,-96
0,1543091170,8,-96
0,1543091170,1,-90
0,1543091170,10,-96
0,1543091170,8,-93
0,1543091170,12,-89
0,1543091171,10,-96
0,1543091171,9,-92
0,1543091171,12,-90
0,1543091171,8,-94
0,1543091171,9,-92
0,1543091171,10,-92
0,1543091172,8,-94
0,1543091172,9,-92
0,1543091172,10,-92
0,1543091172,8,-94
0,1543091172,9,-92
0,1543091172,10,-92
0,1543091173,10,-92
0,1543091173,8,-92
0,1543091173,11,-90
0,1543091173,10,-92
0,1543091173,8,-92
0,1543091173,11,-91
0,1543091174,10,-92
0,1543091174,11,-91
0,1543091174,1,-88
0,1543091174,10,-92
0,1543091174,11,-91
0,1543091174,1,-89
0,1543091175,10,-92
0,1543091175,11,-91
0,1543091175,1,-89
0,1543091175,8,-94
0,1543091175,10,-92
0,1543091175,11,-91
0,1543091176,10,-92
0,1543091176,11,-91
0,1543091176,8,-88
0,1543091176,10,-94
0,1543091176,11,-91
0,1543091176,6,-90
0,1543091177,8,-94
0,1543091177,9,-93
0,1543091177,10,-92
0,1543091177,9,-93
0,1543091177,10,-92
0,1543091177,11,-91
0,1543091178,9,-93
0,1543091178,10,-92
0,1543091178,11,-91
0,1543091178,10,-92
0,1543091178,11,-91
0,1543091178,1,-88
0,1543091179,10,-92
0,1543091179,11,-91
0,1543091179,8,-88
0,1543091179,9,-92
0,1543091179,10,-92
0,1543091179,11,-91
0,1543091180,9,-92
0,1543091180,10,-92
0,1543091180,11,-91
0,1543091180,9,-92
0,1543091180,10,-91
0,1543091180,11,-91
0,1543091181,9,-92
0,1543091181,10,-91
0,1543091181,11,-91
0,1543091181,12,-93
0,1543091181,9,-92
0,1543091181,11,-91
0,1543091182,12,-93
0,1543091182,11,-91
0,1543091182,9,-90
0,1543091182,11,-96
0,1543091182,12,-94
0,1543091182,9,-87
0,1543091183,11,-95
0,1543091183,12,-94
0,1543091183,3,-91
0,1543091183,11,-95
0,1543091183,3,-94
0,1543091183,12,-90
0,1543091184,11,-95
0,1543091184,12,-91
0,1543091184,9,-85
0,1543091184,11,-95
0,1543091184,10,-91
0,1543091184,12,-91
0,1543091185,11,-95
0,1543091185,8,-94
0,1543091185,10,-91
0,1543091185,11,-95
0,1543091185,8,-94
0,1543091185,10,-91
0,1543091186,11,-95
0,1543091186,8,-94
0,1543091186,10,-91
0,1543091186,11,-95
0,1543091186,10,-91
0,1543091186,12,-91
0,1543091187,11,-95
0,1543091187,12,-93
0,1543091187,10,-91
0,1543091187,11,-95
0,1543091187,12,-93
0,1543091187,10,-91
0,1543091188,11,-95
0,1543091188,8,-92
0,1543091188,10,-91
0,1543091188,11,-95
0,1543091188,10,-90
0,1543091188,3,-90
0,1543091189,10,-96
0,1543091189,11,-95
0,1543091189,3,-90
0,1543091189,11,-95
0,1543091189,12,-93
0,1543091189,10,-92
0,1543091190,11,-95
0,1543091190,12,-93
0,1543091190,10,-91
0,1543091190,11,-95
0,1543091190,12,-93
0,1543091190,10,-91
0,1543091191,11,-95
0,1543091191,12,-93
0,1543091191,10,-91
0,1543091191,11,-95
0,1543091191,12,-93
0,1543091191,10,-91
0,1543091192,11,-95
0,1543091192,9,-92
0,1543091192,3,-92
0,1543091192,9,-92
0,1543091192,3,-91
0,1543091192,11,-90
0,1543091193,3,-96
0,1543091193,9,-92
0,1543091193,11,-90
0,1543091193,3,-96
0,1543091193,1,-94
0,1543091193,9,-92
0,1543091194,3,-96
0,1543091194,11,-93
0,1543091194,12,-92
0,1543091194,3,-96
0,1543091194,11,-93
0,1543091194,12,-92
0,1543091195,3,-96
0,1543091195,10,-95
0,1543091195,11,-93
0,1543091195,10,-95
0,1543091195,11,-93
0,1543091195,1,-91
0,1543091196,10,-95
0,1543091196,11,-94
0,1543091196,3,-91
0,1543091196,10,-95
0,1543091196,11,-94
0,1543091196,12,-91
0,1543091197,10,-95
0,1543091197,11,-94
0,1543091197,3,-91
0,1543091197,11,-94
0,1543091197,10,-92
0,1543091197,3,-92
0,1543091198,10,-95
0,1543091198,3,-95
0,1543091198,11,-94
0,1543091198,10,-95
0,1543091198,3,-95
0,1543091198,11,-94
0,1543091199,10,-95
0,1543091199,11,-94
0,1543091199,3,-93
0,1543091199,11,-94
0,1543091199,3,-93
0,1543091199,1,-91
0,1543091200,11,-94
0,1543091200,3,-93
0,1543091200,1,-91
0,1543091200,11,-94
0,1543091200,3,-93
0,1543091200,1,-91
0,1543091201,3,-94
0,1543091201,11,-91
0,1543091201,4,-89
0,1543091201,12,-95
0,1543091201,3,-94
0,1543091201,11,-92
0,1543091202,3,-94
0,1543091202,11,-92
0,1543091202,4,-89
0,1543091202,11,-92
0,1543091202,3,-90
0,1543091202,4,-89
0,1543091203,11,-92
0,1543091203,3,-90
0,1543091203,4,-89
0,1543091203,3,-90
0,1543091203,4,-89
0,1543091203,10,-87
0,1543091204,4,-89
0,1543091204,3,-88
0,1543091204,10,-87
0,1543091204,4,-91
0,1543091204,3,-89
0,1543091204,10,-87
0,1543091205,4,-91
0,1543091205,12,-90
0,1543091205,3,-89
0,1543091205,4,-91
0,1543091205,10,-90
0,1543091205,12,-90
0,1543091206,5,-92
0,1543091206,10,-90
0,1543091206,12,-90
0,1543091206,4,-93
0,1543091206,11,-93
0,1543091206,6,-88
0,1543091207,4,-91
0,1543091207,11,-91
0,1543091207,12,-88
0,1543091207,4,-92
0,1543091207,11,-91
0,1543091207,10,-90
0,1543091208,4,-94
0,1543091208,11,-91
0,1543091208,3,-86
0,1543091208,4,-94
0,1543091208,11,-87
0,1543091208,3,-86
0,1543091209,4,-94
0,1543091209,3,-93
0,1543091209,1,-91
0,1543091209,4,-94
0,1543091209,3,-93
0,1543091209,1,-91
0,1543091210,3,-93
0,1543091210,1,-91
0,1543091210,11,-87
0,1543091210,3,-93
0,1543091210,1,-91
0,1543091210,12,-91
0,1543091211,3,-93
0,1543091211,1,-91
0,1543091211,12,-91
0,1543091211,3,-93
0,1543091211,11,-93
0,1543091211,12,-90
0,1543091212,3,-93
0,1543091212,11,-92
0,1543091212,12,-90
0,1543091212,3,-93
0,1543091212,12,-90
0,1543091212,1,-87
0,1543091213,4,-94
0,1543091213,3,-93
0,1543091213,1,-90
0,1543091213,3,-93
0,1543091213,5,-90
0,1543091213,11,-90
0,1543091214,3,-93
0,1543091214,12,-92
0,1543091214,11,-91
0,1543091214,3,-93
0,1543091214,12,-92
0,1543091214,11,-91
0,1543091215,3,-93
0,1543091215,12,-92
0,1543091215,11,-91
0,1543091215,3,-93
0,1543091215,12,-92
0,1543091215,11,-91
0,1543091216,3,-93
0,1543091216,5,-92
0,1543091216,11,-91
0,1543091216,3,-93
0,1543091216,4,-90
0,1543091216,12,-87
0,1543091217,3,-93
0,1543091217,4,-88
0,1543091217,12,-87
0,1543091217,3,-89
0,1543091217,4,-88
0,1543091217,12,-87
0,1543091218,12,-91
0,1543091218,3,-89
0,1543091218,4,-88
0,1543091218,4,-92
0,1543091218,11,-91
0,1543091218,3,-89
0,1543091219,4,-92
0,1543091219,3,-89
0,1543091219,12,-89
0,1543091219,4,-92
0,1543091219,3,-89
0,1543091219,12,-89
0,1543091220,4,-92
0,1543091220,12,-89
0,1543091220,10,-88
0,1543091220,4,-92
0,1543091220,5,-92
0,1543091220,3,-91
0,1543091221,4,-92
0,1543091221,5,-92
0,1543091221,3,-90
0,1543091221,4,-92
0,1543091221,3,-90
0,1543091221,12,-89
0,1543091222,4,-92
0,1543091222,12,-89
0,1543091222,5,-87
0,1543091275,10,-98
0,1543091275,6,-83
0,1543091275,11,-82
0,1543091275,10,-98
0,1543091275,5,-88
0,1543091275,9,-87
0,1543091276,10,-98
0,1543091276,5,-91
0,1543091276,12,-90
0,1543091276,10,-98
0,1543091276,4,-90
0,1543091276,12,-88
0,1543091277,10,-98
0,1543091277,8,-94
0,1543091277,4,-93
0,1543091277,10,-98
0,1543091277,4,-85
0,1543091277,5,-84
0,1543091278,4,-93
0,1543091278,9,-93
0,1543091278,10,-92
0,1543091278,4,-93
0,1543091278,9,-93
0,1543091278,3,-92
0,1543091279,4,-93
0,1543091279,9,-93
0,1543091279,3,-92
0,1543091279,4,-93
0,1543091279,9,-93
0,1543091279,10,-91
0,1543091280,4,-94
0,1543091280,10,-91
0,1543091280,11,-87
0,1543091280,4,-94
0,1543091280,10,-91
0,1543091280,9,-86
0,1543091281,3,-92
0,1543091281,4,-90
0,1543091281,8,-87
0,1543091281,4,-92
0,1543091281,3,-87
0,1543091281,10,-84
0,1543091282,4,-85
0,1543091282,11,-85
0,1543091282,10,-84
0,1543091282,4,-87
0,1543091282,11,-85
0,1543091282,5,-84
0,1543091283,4,-96
0,1543091283,8,-88
0,1543091283,3,-85
0,1543091283,10,-93
0,1543091283,4,-86
0,1543091283,8,-85
0,1543091284,10,-93
0,1543091284,11,-90
0,1543091284,5,-87
0,1543091284,4,-94
0,1543091284,10,-94
0,1543091284,8,-92
0,1543091285,4,-94
0,1543091285,10,-91
0,1543091285,11,-90
0,1543091285,4,-94
0,1543091285,10,-91
0,1543091285,11,-90
0,1543091286,4,-95
0,1543091286,10,-91
0,1543091286,9,-90
0,1543091286,4,-95
0,1543091286,10,-91
0,1543091286,8,-89
0,1543091287,10,-94
0,1543091287,11,-91
0,1543091287,4,-90
0,1543091287,10,-94
0,1543091287,11,-91
0,1543091287,4,-90
0,1543091288,10,-94
0,1543091288,11,-93
0,1543091288,4,-90
0,1543091288,10,-94
0,1543091288,11,-89
0,1543091288,4,-88
0,1543091289,8,-94
0,1543091289,10,-93
0,1543091289,11,-88
0,1543091289,8,-94
0,1543091289,10,-93
0,1543091289,4,-91
0,1543091290,4,-91
0,1543091290,10,-85
0,1543091290,8,-85
0,1543091290,10,-85
0,1543091290,8,-85
0,1543091290,4,-84
0,1543091291,11,-93
0,1543091291,10,-92
0,1543091291,8,-86
0,1543091291,11,-94
0,1543091291,8,-93
0,1543091291,10,-92
0,1543091292,11,-94
0,1543091292,8,-93
0,1543091292,4,-90
0,1543091292,11,-94
0,1543091292,8,-93
0,1543091292,4,-90
0,1543091293,10,-90
0,1543091293,11,-87
0,1543091293,3,-86
0,1543091293,10,-90
0,1543091293,4,-87
0,1543091293,11,-87
0,1543091294,11,-94
0,1543091294,10,-87
0,1543091294,8,-87
0,1543091294,10,-97
0,1543091294,11,-94
0,1543091294,9,-90
0,1543091295,10,-97
0,1543091295,9,-94
0,1543091295,11,-92
0,1543091295,10,-93
0,1543091295,9,-92
0,1543091295,11,-92
0,1543091296,11,-94
0,1543091296,10,-93
0,1543091296,9,-92
0,1543091296,11,-94
0,1543091296,10,-93
0,1543091296,9,-92
0,1543091297,11,-94
0,1543091297,10,-93
0,1543091297,9,-92
0,1543091297,11,-94
0,1543091297,10,-93
0,1543091297,9,-92
0,1543091298,10,-96
0,1543091298,11,-94
0,1543091298,8,-90
0,1543091298,10,-96
0,1543091298,4,-94
0,1543091298,11,-94
0,1543091299,10,-96
0,1543091299,11,-93
0,1543091299,9,-88
0,1543091299,10,-96
0,1543091299,3,-93
0,1543091299,11,-93
0,1543091300,11,-93
0,1543091300,10,-92
0,1543091300,8,-92
0,1543091300,3,-93
0,1543091300,11,-93
0,1543091300,10,-92
0,1543091301,3,-93
0,1543091301,11,-93
0,1543091301,10,-92
0,1543091301,11,-93
0,1543091301,10,-92
0,1543091301,9,-92
0,1543091302,3,-93
0,1543091302,11,-93
0,1543091302,10,-92
0,1543091302,1,-96
0,1543091302,10,-94
0,1543091302,11,-93
0,1543091303,1,-96
0,1543091303,10,-94
0,1543091303,11,-93
0,1543091303,1,-96
0,1543091303,10,-94
0,1543091303,11,-93
0,1543091304,1,-96
0,1543091304,10,-95
0,1543091304,11,-93
0,1543091304,1,-96
0,1543091304,10,-95
0,1543091304,11,-93
0,1543091305,1,-96
0,1543091305,10,-95
0,1543091305,11,-93
0,1543091305,1,-96
0,1543091305,10,-95
0,1543091305,11,-93
0,1543091306,1,-96
0,1543091306,10,-95
0,1543091306,11,-93
0,1543091306,10,-95
0,1543091306,3,-93
0,1543091306,11,-93
0,1543091307,10,-95
0,1543091307,11,-93
0,1543091307,9,-92
0,1543091307,10,-95
0,1543091307,11,-93
0,1543091307,7,-90
0,1543091308,10,-95
0,1543091308,11,-93
0,1543091308,9,-90
0,1543091308,10,-95
0,1543091308,11,-93
0,1543091308,8,-92
0,1543091309,10,-95
0,1543091309,11,-93
0,1543091309,8,-92
0,1543091309,10,-95
0,1543091309,11,-93
0,1543091309,8,-92
0,1543091310,10,-95
0,1543091310,8,-93
0,1543091310,11,-93
0,1543091310,11,-98
0,1543091310,10,-95
0,1543091310,8,-93
0,1543091311,10,-95
0,1543091311,3,-92
0,1543091311,12,-91
0,1543091311,3,-92
0,1543091311,1,-90
0,1543091311,10,-90
0,1543091312,9,-92
0,1543091312,10,-90
0,1543091312,11,-90
0,1543091312,9,-92
0,1543091312,10,-90
0,1543091312,11,-90
0,1543091313,9,-93
0,1543091313,10,-90
0,1543091313,11,-90
0,1543091313,9,-93
0,1543091313,10,-90
0,1543091313,11,-90
0,1543091314,8,-95
0,1543091314,3,-94
0,1543091314,9,-93
0,1543091314,8,-95
0,1543091314,10,-94
0,1543091314,9,-93
0,1543091315,10,-94
0,1543091315,9,-93
0,1543091315,4,-92
0,1543091315,10,-94
0,1543091315,9,-93
0,1543091315,4,-92
0,1543091316,10,-94
0,1543091316,11,-90
0,1543091316,9,-88
0,1543091316,10,-94
0,1543091316,8,-94
0,1543091316,12,-90
0,1543091317,10,-94
0,1543091317,4,-90
0,1543091317,12,-90
0,1543091317,10,-94
0,1543091317,8,-93
0,1543091317,4,-90
0,1543091318,10,-94
0,1543091318,4,-93
0,1543091318,8,-93
0,1543091318,10,-94
0,1543091318,4,-93
0,1543091318,8,-93
0,1543091319,3,-95
0,1543091319,10,-94
0,1543091319,4,-93
0,1543091319,3,-95
0,1543091319,10,-94
0,1543091319,4,-93
0,1543091320,3,-95
0,1543091320,10,-94
0,1543091320,4,-93
0,1543091320,4,-93
0,1543091320,10,-93
0,1543091320,3,-88
0,1543091321,5,-94
0,1543091321,11,-93
0,1543091321,8,-91
0,1543091321,8,-93
0,1543091321,11,-93
0,1543091321,10,-90
0,1543091322,3,-93
0,1543091322,11,-92
0,1543091322,10,-90
0,1543091322,10,-94
0,1543091322,3,-93
0,1543091322,11,-92
0,1543091323,10,-94
0,1543091323,3,-93
0,1543091323,11,-92
0,1543091323,10,-94
0,1543091323,3,-93
0,1543091323,11,-92
0,1543091324,10,-94
0,1543091324,3,-92
0,1543091324,11,-92
0,1543091324,1,-94
0,1543091324,10,-94
0,1543091324,3,-92
0,1543091325,1,-94
0,1543091325,10,-94
0,1543091325,3,-92
0,1543091325,1,-94
0,1543091325,10,-94
0,1543091325,3,-92
0,1543091326,1,-94
0,1543091326,10,-94
0,1543091326,11,-92
0,1543091326,11,-92
0,1543091326,10,-91
0,1543091326,3,-89
0,1543091327,11,-92
0,1543091327,3,-91
0,1543091327,10,-85
0,1543091327,9,-92
0,1543091327,11,-92
0,1543091327,3,-91
0,1543091328,9,-92
0,1543091328,11,-92
0,1543091328,3,-91
0,1543091328,11,-92
0,1543091328,3,-91
0,1543091328,10,-89
0,1543091329,9,-93
0,1543091329,11,-92
0,1543091329,3,-91
0,1543091329,10,-92
0,1543091329,11,-92
0,1543091329,3,-91
0,1543091330,10,-92
0,1543091330,11,-92
0,1543091330,3,-91
0,1543091330,10,-92
0,1543091330,11,-92
0,1543091330,3,-91
0,1543091331,4,-93
0,1543091331,10,-92
0,1543091331,11,-92
0,1543091331,10,-92
0,1543091331,11,-92
0,1543091331,3,-89
0,1543091332,4,-95
0,1543091332,10,-92
0,1543091332,11,-92
0,1543091332,4,-95
0,1543091332,1,-95
0,1543091332,10,-92
0,1543091333,4,-95
0,1543091333,10,-93
0,1543091333,11,-91
0,1543091333,4,-95
0,1543091333,5,-91
0,1543091333,11,-91
0,1543091334,4,-95
0,1543091334,11,-89
0,1543091334,9,-88
0,1543091334,4,-95
0,1543091334,11,-88
0,1543091334,10,-87
0,1543091335,4,-95
0,1543091335,9,-90
0,1543091335,10,-87
0,1543091335,9,-90
0,1543091335,4,-89
0,1543091335,8,-89
0,1543091336,4,-91
0,1543091336,9,-91
0,1543091336,8,-89
0,1543091336,8,-89
0,1543091336,4,-88
0,1543091336,10,-87
0,1543091337,8,-89
0,1543091337,3,-88
0,1543091337,4,-88
0,1543091337,9,-89
0,1543091337,8,-89
0,1543091337,4,-88
0,1543091338,9,-94
0,1543091338,5,-93
0,1543091338,8,-89
0,1543091338,9,-94
0,1543091338,5,-93
0,1543091338,3,-91
0,1543091339,9,-94
0,1543091339,5,-93
0,1543091339,3,-91
0,1543091339,4,-90
0,1543091339,12,-88
0,1543091339,10,-87
0,1543091340,11,-93
0,1543091340,4,-91
0,1543091340,8,-91
0,1543091340,11,-93
0,1543091340,4,-91
0,1543091340,9,-90
0,1543091341,4,-91
0,1543091341,10,-87
0,1543091341,5,-87
0,1543091341,4,-91
0,1543091341,10,-87
0,1543091341,5,-85
0,1543091342,4,-91
0,1543091342,5,-90
0,1543091342,1,-87
0,1543091342,3,-93
0,1543091342,4,-91
0,1543091342,1,-87
0,1543091343,3,-93
0,1543091343,10,-93
0,1543091343,4,-91
0,1543091343,3,-93
0,1543091343,10,-93
0,1543091343,4,-91
0,1543091344,3,-93
0,1543091344,10,-93
0,1543091344,4,-91
0,1543091344,10,-93
0,1543091344,1,-90
0,1543091344,12,-89
0,1543091345,1,-90
0,1543091345,10,-89
0,1543091345,12,-89
0,1543091345,1,-90
0,1543091345,4,-89
0,1543091345,10,-89
0,1543091346,1,-90
0,1543091346,4,-89
0,1543091346,10,-89
0,1543091346,8,-94
0,1543091346,4,-93
0,1543091346,1,-90
0,1543091347,8,-94
0,1543091347,4,-93
0,1543091347,1,-90
0,1543091347,8,-94
0,1543091347,4,-93
0,1543091347,9,-92
0,1543091348,8,-94
0,1543091348,4,-91
0,1543091348,10,-89
0,1543091348,4,-91
0,1543091348,8,-91
0,1543091348,10,-89
0,1543091349,4,-91
0,1543091349,8,-91
0,1543091349,5,-87
0,1543091349,4,-91
0,1543091349,8,-91
0,1543091349,9,-86
0,1543091350,4,-91
0,1543091350,9,-86
0,1543091350,10,-84
0,1543091350,4,-91
0,1543091350,10,-86
0,1543091350,9,-86
0,1543091351,4,-91
0,1543091351,3,-89
0,1543091351,11,-88
0,1543091351,11,-88
0,1543091351,4,-86
0,1543091351,10,-86
0,1543091352,4,-91
0,1543091352,5,-90
0,1543091352,11,-88
0,1543091352,4,-91
0,1543091352,10,-89
0,1543091352,11,-88
0,1543091353,10,-93
0,1543091353,4,-88
0,1543091353,11,-88
0,1543091353,10,-93
0,1543091353,4,-90
0,1543091353,1,-88
0,1543091354,10,-93
0,1543091354,11,-88
0,1543091354,1,-86
0,1543091354,10,-93
0,1543091354,11,-88
0,1543091354,1,-86
0,1543091355,10,-93
0,1543091355,9,-90
0,1543091355,11,-88
0,1543091355,10,-93
0,1543091355,11,-88
0,1543091355,4,-84
0,1543091356,10,-93
0,1543091356,11,-88
0,1543091356,8,-87
0,1543091356,10,-93
0,1543091356,11,-88
0,1543091356,8,-87
0,1543091357,10,-93
0,1543091357,8,-88
0,1543091357,11,-88
0,1543091357,10,-93
0,1543091357,8,-87
0,1543091357,3,-86
0,1543091358,10,-93
0,1543091358,9,-87
0,1543091358,8,-87
0,1543091358,10,-93
0,1543091358,9,-92
0,1543091358,4,-85
0,1543091359,10,-95
0,1543091359,9,-92
0,1543091359,8,-87
0,1543091359,10,-95
0,1543091359,9,-92
0,1543091359,8,-88
0,1543091360,10,-95
0,1543091360,8,-88
0,1543091360,11,-87
0,1543091360,12,-91
0,1543091360,10,-88
0,1543091360,7,-86
0,1543091361,5,-92
0,1543091361,10,-88
0,1543091361,4,-85
0,1543091361,5,-89
0,1543091361,10,-88
0,1543091361,8,-85
0,1543091362,4,-93
0,1543091362,10,-88
0,1543091362,5,-87
0,1543091362,10,-88
0,1543091362,9,-88
0,1543091362,3,-87
0,1543091363,4,-92
0,1543091363,11,-89
0,1543091363,10,-88
0,1543091363,4,-97
0,1543091363,11,-89
0,1543091363,10,-88
0,1543091364,4,-97
0,1543091364,11,-89
0,1543091364,10,-88
0,1543091364,4,-97
0,1543091364,10,-90
0,1543091364,11,-89
0,1543091365,4,-97
0,1543091365,10,-91
0,1543091365,11,-89
0,1543091365,10,-91
0,1543091365,8,-89
0,1543091365,3,-87
0,1543091366,4,-91
0,1543091366,10,-91
0,1543091366,3,-87
0,1543091366,4,-91
0,1543091366,10,-91
0,1543091366,3,-87
0,1543091367,4,-93
0,1543091367,10,-93
0,1543091367,3,-90
0,1543091367,10,-93
0,1543091367,3,-90
0,1543091367,5,-90
0,1543091368,10,-93
0,1543091368,3,-90
0,1543091368,8,-90
0,1543091368,4,-93
0,1543091368,6,-88
0,1543091368,5,-87
0,1543091369,5,-95
0,1543091369,4,-91
0,1543091369,3,-86
0,1543091369,5,-95
0,1543091369,4,-91
0,1543091369,3,-87
0,1543091370,5,-95
0,1543091370,4,-94
0,1543091370,12,-93
0,1543091370,5,-95
0,1543091370,4,-94
0,1543091370,12,-93
0,1543091371,5,-95
0,1543091371,4,-94
0,1543091371,12,-93
0,1543091371,5,-95
0,1543091371,4,-94
0,1543091371,12,-93
0,1543091372,5,-95
0,1543091372,4,-94
0,1543091372,10,-93
0,1543091372,5,-95
0,1543091372,10,-93
0,1543091372,12,-93
