userid,timestamp,x,y
0,1543093247,7.0,15.29
0,1543093248,13.0,6.0
0,1543093249,17.3,3.2
0,1543093250,13.0,6.0
0,1543093251,7.0,15.29
0,1543093252,17.3,3.2
0,1543093253,4.5,1.1
0,1543093254,7.0,15.29
0,1543093255,7.0,15.29
0,1543093256,7.0,15.29
0,1543093257,7.0,15.29
0,1543093258,7.0,15.29
0,1543093259,4.0,15.0
0,1543093260,10.0,15.31
0,1543093261,4.5,1.1
0,1543093262,4.5,1.1
0,1543093263,7.0,15.29
0,1543093264,3.5,6.5
0,1543093265,4.0,15.0
0,1543093266,3.0,21.05
0,1543093267,4.5,1.1
0,1543093268,7.0,15.29
0,1543093269,7.0,15.29
0,1543093270,7.0,15.29
0,1543093271,4.0,15.0
0,1543093272,3.5,6.5
0,1543093273,4.0,15.0
0,1543093274,4.0,15.0
0,1543093275,3.5,6.5
0,1543093276,17.4,21.42
0,1543093277,3.0,21.05
0,1543093278,17.4,21.42
0,1543093279,7.0,15.29
0,1543093280,3.5,6.5
0,1543093281,7.0,15.29
0,1543093282,3.0,21.05
0,1543093283,16.0,15.26
0,1543093284,7.0,15.29
0,1543093285,4.0,15.0
0,1543093286,17.4,21.42
0,1543093287,3.5,6.5
0,1543093288,7.0,15.29
0,1543093289,3.0,21.05
0,1543093290,17.4,21.42
0,1543093291,4.0,15.0
0,1543093292,13.0,6.0
0,1543093293,13.0,6.0
0,1543093294,4.0,15.0
0,1543093295,7.0,15.29
0,1543093296,17.4,21.42
0,1543093297,17.4,21.42
0,1543093298,17.4,21.42
0,1543093299,17.4,21.42
0,1543093300,7.0,15.29
0,1543093301,7.0,15.29
0,1543093302,13.0,6.0
0,1543093303,3.5,6.5
0,1543093304,3.5,6.5
0,1543093305,3.5,6.5
0,1543093306,7.0,15.29
0,1543093307,3.0,21.05
0,1543093308,3.0,21.05
0,1543093309,7.0,15.29
0,1543093310,7.0,15.29
0,1543093311,3.5,6.5
0,1543093312,3.5,6.5
0,1543093313,4.0,15.0
0,1543093314,3.0,21.05
0,1543093315,3.0,21.05
0,1543093316,3.0,21.05
0,1543093317,17.4,21.42
0,1543093318,17.4,21.42
0,1543093319,17.4,21.42
0,1543093320,17.4,21.42
0,1543093321,17.4,21.42
0,1543093322,17.4,21.42
0,1543093323,13.0,6.0
0,1543093324,7.0,15.29
0,1543093325,13.0,6.0
0,1543093326,13.0,6.0
0,1543093327,13.0,6.0
0,1543093328,17.4,21.42
0,1543093329,17.4,21.42
0,1543093330,17.4,21.42
0,1543093331,13.0,6.0
0,1543093332,17.4,21.42
0,1543093333,17.4,21.42
0,1543093334,13.0,6.0
0,1543093335,13.0,6.0
0,1543093336,17.4,21.42
0,1543093337,17.4,21.42
0,1543093338,17.4,21.42
0,1543093339,3.0,21.05
0,1543093340,3.0,21.05
0,1543093341,17.4,21.42
0,1543093342,17.3,3.2
0,1543093343,3.0,21.05
0,1543093344,3.0,21.05
0,1543093345,17.3,3.2
0,1543093346,3.0,21.05
0,1543093347,3.0,21.05
0,1543093348,3.0,21.05
0,1543093349,3.0,21.05
0,1543093350,3.0,21.05
0,1543093351,3.0,21.05
0,1543093352,3.0,21.05
0,1543093353,3.0,21.05
0,1543093354,3.0,21.05
0,1543093355,3.0,21.05
0,1543093356,3.0,21.05
0,1543093357,3.0,21.05
0,1543093358,3.0,21.05
0,1543093359,3.0,21.05
0,1543093360,3.0,21.05
0,1543093361,3.0,21.05
0,1543093362,3.0,21.05
0,1543093363,3.0,21.05
0,1543093364,3.0,21.05
0,1543093365,13.0,6.0
0,1543093366,7.0,15.29
0,1543093367,7.0,15.29
0,1543093368,7.0,15.29
0,1543093369,7.0,15.29
0,1543093370,7.0,15.29
0,1543093371,16.0,15.26
0,1543093372,3.5,6.5
0,1543093373,3.0,21.05
0,1543093374,3.5,6.5
0,1543093375,3.0,21.05
0,1543093376,16.0,15.26
0,1543093377,16.0,15.26
0,1543093378,3.0,21.05
0,1543093379,16.0,15.26
0,1543093380,16.0,15.26
0,1543093381,16.0,15.26
0,1543093382,16.0,15.26
0,1543093383,16.0,15.26
0,1543093384,16.0,15.26
0,1543093385,16.0,15.26
0,1543093386,17.4,21.42
0,1543093387,17.4,21.42
0,1543093388,17.4,21.42
0,1543093389,17.4,21.42
0,1543093390,17.4,21.42
0,1543093391,17.4,21.42
0,1543093392,17.4,21.42
0,1543093393,17.4,21.42
0,1543093394,17.4,21.42
0,1543093395,13.2,15.34
0,1543093396,13.2,15.34
