userid,timestamp,pos
1,1543020626,"(10, 15)"
1,1543020627,"(10, 15)"
1,1543020628,"(4, 1)"
1,1543020629,"(4, 1)"
1,1543020630,"(4, 1)"
1,1543020631,"(16, 15)"
1,1543020632,"(17, 21)"
1,1543020633,"(13, 15)"
1,1543020634,"(17, 3)"
1,1543020635,"(10, 15)"
1,1543020636,"(10, 15)"
1,1543020637,"(7, 15)"
1,1543020638,"(17, 21)"
1,1543020639,"(10, 15)"
1,1543020640,"(13, 6)"
1,1543020641,"(17, 3)"
1,1543020642,"(13, 6)"
1,1543020643,"(4, 15)"
1,1543020644,"(7, 15)"
1,1543020645,"(13, 15)"
1,1543020646,"(4, 15)"
1,1543020647,"(10, 15)"
1,1543020648,"(7, 15)"
1,1543020649,"(3, 21)"
1,1543020650,"(16, 15)"
1,1543020651,"(16, 15)"
1,1543020652,"(16, 15)"
1,1543020653,"(17, 3)"
1,1543020654,"(4, 1)"
1,1543020655,"(7, 15)"
1,1543020656,"(17, 3)"
1,1543020657,"(10, 15)"
1,1543020658,"(17, 21)"
1,1543020659,"(13, 15)"
1,1543020660,"(10, 15)"
1,1543020661,"(13, 6)"
1,1543020662,"(4, 1)"
1,1543020663,"(3, 21)"
1,1543020664,"(3, 6)"
1,1543020665,"(17, 3)"
1,1543020666,"(17, 3)"
1,1543020667,"(13, 6)"
1,1543020668,"(17, 3)"
1,1543020669,"(3, 6)"
1,1543020670,"(4, 15)"
1,1543020671,"(7, 15)"
1,1543020672,"(17, 21)"
1,1543020673,"(3, 6)"
1,1543020674,"(4, 1)"
1,1543020675,"(17, 21)"
1,1543020676,"(4, 15)"
1,1543020677,"(4, 1)"
1,1543020678,"(17, 3)"
1,1543020679,"(7, 15)"
1,1543020680,"(7, 15)"
1,1543020681,"(13, 15)"
1,1543020682,"(10, 15)"
1,1543020683,"(4, 1)"
1,1543020684,"(17, 3)"
1,1543020685,"(3, 21)"
1,1543020686,"(13, 6)"
1,1543020687,"(13, 15)"
1,1543020688,"(13, 6)"
1,1543020689,"(4, 1)"
1,1543020690,"(3, 21)"
1,1543020691,"(17, 21)"
1,1543020692,"(4, 1)"
1,1543020693,"(17, 3)"
1,1543020694,"(4, 15)"
1,1543020695,"(17, 21)"
1,1543020696,"(4, 1)"
1,1543020697,"(4, 1)"
1,1543020698,"(4, 15)"
1,1543020699,"(13, 15)"
1,1543020700,"(3, 6)"
1,1543020701,"(13, 6)"
1,1543020702,"(13, 6)"
1,1543020703,"(16, 15)"
1,1543020704,"(3, 21)"
1,1543020705,"(13, 15)"
1,1543020706,"(16, 15)"
1,1543020707,"(17, 3)"
1,1543020708,"(16, 15)"
1,1543020709,"(3, 21)"
1,1543020710,"(13, 15)"
1,1543020711,"(10, 15)"
1,1543020712,"(13, 15)"
1,1543020713,"(13, 15)"
1,1543020714,"(3, 21)"
1,1543020715,"(16, 15)"
1,1543020716,"(10, 15)"
1,1543020717,"(13, 15)"
1,1543020718,"(3, 6)"
1,1543020719,"(13, 6)"
1,1543020720,"(3, 21)"
1,1543020721,"(17, 21)"
1,1543020722,"(3, 21)"
1,1543020723,"(10, 15)"
1,1543020724,"(16, 15)"
1,1543020725,"(13, 6)"
1,1543020726,"(16, 15)"
1,1543020727,"(3, 6)"
1,1543020728,"(3, 21)"
1,1543020729,"(17, 3)"
1,1543020730,"(17, 3)"
1,1543020731,"(17, 21)"
1,1543020732,"(17, 3)"
1,1543020733,"(3, 6)"
1,1543020734,"(4, 1)"
1,1543020735,"(13, 6)"
1,1543020736,"(4, 1)"
1,1543020737,"(4, 15)"
1,1543020738,"(3, 21)"
1,1543020739,"(4, 1)"
1,1543020740,"(17, 3)"
1,1543020741,"(4, 15)"
1,1543020742,"(17, 3)"
1,1543020743,"(16, 15)"
1,1543020744,"(10, 15)"
1,1543020745,"(7, 15)"
1,1543020746,"(13, 15)"
1,1543020747,"(10, 15)"
1,1543020748,"(3, 21)"
1,1543020749,"(4, 15)"
1,1543020750,"(4, 1)"
1,1543020751,"(16, 15)"
1,1543020752,"(4, 1)"
2,1543020253,"(7, 15)"
2,1543020254,"(4, 15)"
2,1543020255,"(7, 15)"
2,1543020256,"(4, 1)"
2,1543020257,"(3, 6)"
2,1543020258,"(17, 21)"
2,1543020259,"(3, 21)"
2,1543020260,"(7, 15)"
2,1543020261,"(7, 15)"
2,1543020262,"(4, 1)"
2,1543020263,"(13, 15)"
2,1543020264,"(4, 15)"
2,1543020265,"(7, 15)"
2,1543020266,"(4, 1)"
2,1543020267,"(4, 1)"
2,1543020268,"(10, 15)"
2,1543020269,"(13, 6)"
2,1543020270,"(16, 15)"
2,1543020271,"(4, 15)"
2,1543020272,"(4, 1)"
2,1543020273,"(13, 6)"
2,1543020274,"(7, 15)"
2,1543020275,"(3, 21)"
2,1543020276,"(16, 15)"
2,1543020277,"(13, 6)"
2,1543020278,"(17, 21)"
2,1543020279,"(3, 6)"
2,1543020280,"(13, 15)"
2,1543020281,"(3, 21)"
2,1543020282,"(16, 15)"
2,1543020283,"(4, 15)"
2,1543020284,"(16, 15)"
2,1543020285,"(3, 6)"
2,1543020286,"(7, 15)"
2,1543020287,"(17, 21)"
2,1543020288,"(7, 15)"
2,1543020289,"(4, 1)"
2,1543020290,"(13, 15)"
2,1543020291,"(4, 1)"
2,1543020292,"(13, 15)"
2,1543020293,"(13, 15)"
2,1543020294,"(4, 1)"
2,1543020295,"(13, 15)"
2,1543020296,"(17, 21)"
2,1543020297,"(13, 15)"
2,1543020298,"(17, 21)"
2,1543020299,"(10, 15)"
2,1543020300,"(17, 21)"
2,1543020301,"(7, 15)"
2,1543020302,"(10, 15)"
2,1543020303,"(4, 15)"
2,1543020304,"(17, 21)"
2,1543020305,"(13, 15)"
2,1543020306,"(13, 6)"
2,1543020307,"(3, 6)"
2,1543020308,"(7, 15)"
2,1543020309,"(13, 15)"
2,1543020310,"(17, 21)"
2,1543020311,"(17, 3)"
2,1543020312,"(13, 6)"
2,1543020313,"(13, 6)"
2,1543020314,"(17, 3)"
2,1543020315,"(3, 6)"
2,1543020316,"(3, 21)"
2,1543020317,"(13, 6)"
2,1543020318,"(13, 15)"
2,1543020319,"(4, 1)"
2,1543020320,"(3, 6)"
2,1543020321,"(7, 15)"
2,1543020322,"(3, 21)"
2,1543020323,"(10, 15)"
2,1543020324,"(17, 3)"
2,1543020325,"(13, 15)"
2,1543020326,"(4, 15)"
2,1543020327,"(13, 6)"
2,1543020328,"(10, 15)"
2,1543020329,"(17, 21)"
2,1543020330,"(17, 3)"
2,1543020331,"(17, 3)"
2,1543020332,"(10, 15)"
2,1543020333,"(4, 15)"
2,1543020334,"(10, 15)"
2,1543020335,"(3, 21)"
2,1543020336,"(10, 15)"
2,1543020337,"(17, 21)"
2,1543020338,"(3, 21)"
2,1543020339,"(10, 15)"
2,1543020340,"(13, 6)"
2,1543020341,"(17, 21)"
2,1543020342,"(17, 21)"
2,1543020343,"(3, 6)"
2,1543020344,"(17, 21)"
2,1543020345,"(7, 15)"
2,1543020346,"(7, 15)"
2,1543020347,"(17, 21)"
2,1543020348,"(4, 1)"
2,1543020349,"(17, 3)"
2,1543020350,"(17, 3)"
2,1543020351,"(3, 6)"
2,1543020352,"(4, 1)"
2,1543020353,"(13, 6)"
2,1543020354,"(10, 15)"
2,1543020355,"(3, 21)"
2,1543020356,"(17, 21)"
2,1543020357,"(7, 15)"
2,1543020358,"(16, 15)"
2,1543020359,"(3, 21)"
2,1543020360,"(13, 6)"
2,1543020361,"(17, 21)"
2,1543020362,"(10, 15)"
2,1543020363,"(3, 6)"
2,1543020364,"(13, 6)"
2,1543020365,"(16, 15)"
2,1543020366,"(17, 3)"
2,1543020367,"(7, 15)"
2,1543020368,"(10, 15)"
2,1543020369,"(17, 21)"
2,1543020370,"(7, 15)"
2,1543020371,"(3, 21)"
2,1543020372,"(17, 3)"
2,1543020373,"(17, 21)"
2,1543020374,"(16, 15)"
2,1543020375,"(3, 6)"
2,1543020376,"(4, 1)"
2,1543020377,"(4, 1)"
2,1543020378,"(13, 15)"
2,1543020379,"(13, 15)"
2,1543020380,"(3, 6)"
2,1543020381,"(4, 1)"
2,1543020382,"(4, 15)"
2,1543020383,"(10, 15)"
2,1543020384,"(17, 21)"
2,1543020385,"(10, 15)"
2,1543020386,"(17, 3)"
2,1543020387,"(4, 1)"
2,1543020388,"(10, 15)"
2,1543020389,"(17, 3)"
2,1543020390,"(13, 15)"
2,1543020391,"(13, 6)"
2,1543020392,"(13, 15)"
2,1543020393,"(16, 15)"
2,1543020394,"(4, 15)"
2,1543020395,"(17, 21)"
2,1543020396,"(17, 3)"
2,1543020397,"(16, 15)"
2,1543020398,"(17, 3)"
2,1543020399,"(17, 3)"
2,1543020400,"(4, 1)"
2,1543020401,"(16, 15)"
2,1543020402,"(10, 15)"
2,1543020403,"(13, 6)"
2,1543020404,"(3, 6)"
2,1543020405,"(7, 15)"
2,1543020406,"(17, 21)"
2,1543020407,"(3, 6)"
2,1543020408,"(13, 6)"
2,1543020409,"(13, 6)"
2,1543020410,"(17, 21)"
2,1543020411,"(7, 15)"
2,1543020412,"(13, 15)"
2,1543020413,"(17, 21)"
2,1543020414,"(7, 15)"
2,1543020415,"(17, 21)"
2,1543020416,"(17, 3)"
2,1543020417,"(10, 15)"
2,1543020418,"(13, 15)"
2,1543020419,"(16, 15)"
2,1543020420,"(10, 15)"
2,1543020421,"(17, 3)"
2,1543020422,"(7, 15)"
2,1543020423,"(10, 15)"
2,1543020424,"(4, 1)"
2,1543020425,"(3, 21)"
2,1543020426,"(7, 15)"
2,1543020427,"(16, 15)"
2,1543020428,"(13, 15)"
2,1543020429,"(3, 21)"
2,1543020430,"(17, 21)"
2,1543020431,"(3, 6)"
2,1543020432,"(3, 6)"
2,1543020433,"(4, 1)"
2,1543020434,"(16, 15)"
2,1543020435,"(7, 15)"
2,1543020436,"(7, 15)"
2,1543020437,"(17, 3)"
2,1543020438,"(13, 15)"
2,1543020439,"(10, 15)"
2,1543020440,"(13, 15)"
2,1543020441,"(3, 6)"
2,1543020442,"(17, 21)"
2,1543020443,"(7, 15)"
2,1543020444,"(7, 15)"
2,1543020445,"(3, 6)"
2,1543020446,"(16, 15)"
2,1543020447,"(10, 15)"
2,1543020448,"(7, 15)"
2,1543020449,"(7, 15)"
2,1543020450,"(4, 1)"
2,1543020451,"(7, 15)"
2,1543020452,"(17, 3)"
2,1543020453,"(4, 15)"
2,1543020454,"(3, 21)"
2,1543020455,"(4, 15)"
2,1543020456,"(3, 21)"
2,1543020457,"(10, 15)"
2,1543020458,"(4, 1)"
2,1543020459,"(4, 15)"
2,1543020460,"(3, 21)"
2,1543020461,"(7, 15)"
2,1543020462,"(4, 15)"
2,1543020463,"(3, 6)"
2,1543020464,"(4, 1)"
2,1543020465,"(7, 15)"
2,1543020466,"(13, 15)"
2,1543020467,"(13, 6)"
2,1543020468,"(17, 3)"
2,1543020469,"(3, 21)"
2,1543020470,"(3, 21)"
2,1543020471,"(10, 15)"
2,1543020472,"(13, 6)"
2,1543020473,"(7, 15)"
2,1543020474,"(3, 6)"
2,1543020475,"(17, 21)"
2,1543020476,"(10, 15)"
2,1543020477,"(4, 15)"
2,1543020478,"(13, 15)"
2,1543020479,"(13, 6)"
2,1543020480,"(4, 1)"
2,1543020481,"(16, 15)"
2,1543020482,"(4, 15)"
2,1543020483,"(4, 15)"
2,1543020484,"(13, 15)"
2,1543020485,"(7, 15)"
2,1543020486,"(4, 15)"
2,1543020487,"(16, 15)"
2,1543020488,"(4, 1)"
2,1543020489,"(4, 1)"
2,1543020490,"(7, 15)"
2,1543020491,"(17, 3)"
2,1543020492,"(4, 1)"
2,1543020493,"(17, 21)"
2,1543020494,"(17, 3)"
2,1543020495,"(17, 21)"
2,1543020496,"(13, 15)"
2,1543020497,"(17, 3)"
2,1543020498,"(17, 3)"
2,1543020499,"(10, 15)"
2,1543020500,"(3, 6)"
2,1543020501,"(4, 15)"
2,1543020502,"(10, 15)"
2,1543020503,"(3, 6)"
2,1543020504,"(3, 21)"
2,1543020505,"(17, 3)"
2,1543020506,"(13, 15)"
2,1543020507,"(17, 21)"
2,1543020508,"(4, 15)"
2,1543020509,"(7, 15)"
2,1543020510,"(13, 15)"
2,1543020511,"(4, 15)"
2,1543020512,"(3, 21)"
2,1543020513,"(16, 15)"
2,1543020514,"(10, 15)"
2,1543020515,"(17, 3)"
2,1543020516,"(17, 3)"
2,1543020517,"(3, 6)"
2,1543020518,"(7, 15)"
2,1543020519,"(13, 6)"
2,1543020520,"(4, 1)"
2,1543020521,"(17, 21)"
2,1543020522,"(16, 15)"
2,1543020523,"(16, 15)"
2,1543020524,"(13, 6)"
2,1543020525,"(4, 15)"
2,1543020526,"(10, 15)"
2,1543020527,"(13, 15)"
2,1543020528,"(10, 15)"
2,1543020529,"(3, 21)"
2,1543020530,"(10, 15)"
2,1543020531,"(17, 3)"
2,1543020532,"(4, 1)"
2,1543020533,"(10, 15)"
2,1543020534,"(17, 21)"
2,1543020535,"(17, 3)"
2,1543020536,"(13, 15)"
2,1543020537,"(13, 6)"
2,1543020538,"(16, 15)"
2,1543020539,"(16, 15)"
2,1543020540,"(17, 3)"
2,1543020541,"(13, 6)"
2,1543020542,"(4, 1)"
2,1543020543,"(3, 21)"
2,1543020544,"(13, 6)"
2,1543020545,"(13, 15)"
2,1543020546,"(13, 6)"
2,1543020547,"(13, 6)"
2,1543020548,"(17, 3)"
2,1543020549,"(3, 21)"
2,1543020550,"(3, 21)"
2,1543020551,"(7, 15)"
2,1543020552,"(17, 3)"
2,1543020553,"(3, 6)"
2,1543020554,"(10, 15)"
2,1543020555,"(17, 21)"
2,1543020556,"(4, 15)"
2,1543020557,"(3, 21)"
2,1543020558,"(17, 3)"
2,1543020559,"(17, 3)"
2,1543020560,"(10, 15)"
2,1543020561,"(3, 21)"
2,1543020562,"(17, 21)"
2,1543020563,"(4, 15)"
2,1543020564,"(4, 1)"
2,1543020565,"(17, 21)"
2,1543020566,"(7, 15)"
2,1543020567,"(10, 15)"
2,1543020568,"(13, 6)"
2,1543020569,"(7, 15)"
2,1543020570,"(3, 6)"
2,1543020571,"(17, 3)"
2,1543020572,"(3, 6)"
2,1543020573,"(13, 15)"
2,1543020574,"(3, 6)"
2,1543020575,"(10, 15)"
2,1543020576,"(7, 15)"
2,1543020577,"(3, 6)"
2,1543020578,"(4, 15)"
2,1543020579,"(17, 3)"
2,1543020580,"(17, 3)"
2,1543020581,"(16, 15)"
2,1543020582,"(17, 21)"
2,1543020583,"(17, 3)"
2,1543020584,"(4, 1)"
2,1543020585,"(3, 6)"
2,1543020586,"(7, 15)"
2,1543020587,"(17, 21)"
2,1543020588,"(13, 15)"
2,1543020589,"(7, 15)"
2,1543020590,"(7, 15)"
2,1543020591,"(17, 3)"
2,1543020592,"(13, 6)"
2,1543020593,"(17, 21)"
2,1543020594,"(13, 15)"
2,1543020595,"(4, 15)"
2,1543020596,"(3, 6)"
2,1543020597,"(17, 21)"
2,1543020598,"(17, 21)"
2,1543020599,"(3, 21)"
2,1543020600,"(10, 15)"
2,1543020601,"(3, 6)"
2,1543020602,"(3, 21)"
2,1543020603,"(4, 1)"
2,1543020604,"(4, 15)"
2,1543020605,"(10, 15)"
2,1543020606,"(16, 15)"
2,1543020607,"(10, 15)"
2,1543020608,"(13, 15)"
2,1543020609,"(3, 6)"
2,1543020610,"(4, 15)"
2,1543020611,"(16, 15)"
2,1543020612,"(10, 15)"
2,1543020613,"(17, 21)"
2,1543020614,"(17, 21)"
2,1543020615,"(4, 1)"
2,1543020616,"(16, 15)"
2,1543020617,"(3, 21)"
2,1543020618,"(17, 3)"
2,1543020619,"(7, 15)"
2,1543020620,"(4, 15)"
2,1543020621,"(16, 15)"
2,1543020622,"(4, 1)"
2,1543020623,"(17, 21)"
2,1543020624,"(13, 15)"
2,1543020625,"(4, 15)"
2,1543020626,"(17, 3)"
2,1543020627,"(10, 15)"
2,1543020628,"(3, 6)"
2,1543020629,"(4, 15)"
2,1543020630,"(13, 6)"
2,1543020631,"(13, 15)"
2,1543020632,"(16, 15)"
2,1543020633,"(4, 1)"
2,1543020634,"(17, 3)"
2,1543020635,"(3, 21)"
2,1543020636,"(10, 15)"
2,1543020637,"(13, 15)"
2,1543020638,"(13, 6)"
2,1543020639,"(7, 15)"
2,1543020640,"(13, 15)"
2,1543020641,"(3, 6)"
2,1543020642,"(17, 3)"
2,1543020643,"(3, 21)"
2,1543020644,"(17, 3)"
2,1543020645,"(10, 15)"
2,1543020646,"(17, 3)"
2,1543020647,"(4, 15)"
2,1543020648,"(4, 1)"
2,1543020649,"(17, 3)"
2,1543020650,"(10, 15)"
2,1543020651,"(13, 15)"
2,1543020652,"(4, 1)"
2,1543020653,"(3, 6)"
2,1543020654,"(13, 15)"
2,1543020655,"(10, 15)"
2,1543020656,"(13, 6)"
2,1543020657,"(4, 15)"
2,1543020658,"(7, 15)"
2,1543020659,"(4, 15)"
2,1543020660,"(3, 6)"
2,1543020661,"(4, 15)"
2,1543020662,"(7, 15)"
2,1543020663,"(4, 1)"
2,1543020664,"(16, 15)"
2,1543020665,"(3, 21)"
2,1543020666,"(17, 3)"
2,1543020667,"(16, 15)"
2,1543020668,"(3, 21)"
2,1543020669,"(3, 6)"
2,1543020670,"(3, 6)"
2,1543020671,"(16, 15)"
2,1543020672,"(4, 1)"
2,1543020673,"(10, 15)"
2,1543020674,"(13, 15)"
2,1543020675,"(3, 6)"
2,1543020676,"(4, 1)"
2,1543020677,"(13, 6)"
2,1543020678,"(7, 15)"
2,1543020679,"(4, 15)"
2,1543020680,"(17, 21)"
2,1543020681,"(13, 15)"
2,1543020682,"(16, 15)"
2,1543020683,"(13, 6)"
2,1543020684,"(13, 15)"
2,1543020685,"(16, 15)"
2,1543020686,"(4, 1)"
2,1543020687,"(13, 6)"
2,1543020688,"(13, 6)"
2,1543020689,"(17, 3)"
2,1543020690,"(17, 21)"
2,1543020691,"(4, 1)"
2,1543020692,"(7, 15)"
2,1543020693,"(3, 21)"
2,1543020694,"(4, 1)"
2,1543020695,"(4, 15)"
2,1543020696,"(4, 1)"
2,1543020697,"(13, 15)"
2,1543020698,"(4, 15)"
2,1543020699,"(7, 15)"
2,1543020700,"(17, 21)"
2,1543020701,"(17, 3)"
2,1543020702,"(3, 21)"
2,1543020703,"(3, 21)"
2,1543020704,"(17, 3)"
2,1543020705,"(4, 1)"
2,1543020706,"(17, 21)"
2,1543020707,"(10, 15)"
2,1543020708,"(17, 21)"
2,1543020709,"(3, 6)"
2,1543020710,"(4, 1)"
2,1543020711,"(7, 15)"
2,1543020712,"(16, 15)"
2,1543020713,"(3, 6)"
2,1543020714,"(17, 3)"
2,1543020715,"(10, 15)"
2,1543020716,"(4, 15)"
2,1543020717,"(3, 21)"
2,1543020718,"(13, 15)"
2,1543020719,"(17, 21)"
2,1543020720,"(4, 1)"
2,1543020721,"(10, 15)"
2,1543020722,"(7, 15)"
2,1543020723,"(13, 15)"
2,1543020724,"(4, 1)"
2,1543020725,"(4, 1)"
2,1543020726,"(7, 15)"
2,1543020727,"(17, 3)"
2,1543020728,"(3, 21)"
2,1543020729,"(3, 6)"
2,1543020730,"(17, 21)"
2,1543020731,"(3, 21)"
2,1543020732,"(17, 3)"
2,1543020733,"(10, 15)"
2,1543020734,"(4, 15)"
2,1543020735,"(3, 21)"
2,1543020736,"(3, 6)"
2,1543020737,"(7, 15)"
2,1543020738,"(17, 3)"
2,1543020739,"(13, 6)"
2,1543020740,"(3, 21)"
2,1543020741,"(10, 15)"
2,1543020742,"(7, 15)"
2,1543020743,"(17, 3)"
2,1543020744,"(16, 15)"
2,1543020745,"(7, 15)"
2,1543020746,"(3, 21)"
2,1543020747,"(10, 15)"
2,1543020748,"(13, 15)"
2,1543020749,"(3, 6)"
2,1543020750,"(3, 21)"
2,1543020751,"(10, 15)"
2,1543020752,"(10, 15)"
3,1543020253,"(7, 15)"
3,1543020254,"(13, 6)"
3,1543020255,"(10, 15)"
3,1543020256,"(4, 15)"
3,1543020257,"(3, 21)"
3,1543020258,"(3, 6)"
3,1543020259,"(3, 21)"
3,1543020260,"(4, 1)"
3,1543020261,"(13, 15)"
3,1543020262,"(13, 6)"
3,1543020263,"(4, 15)"
3,1543020264,"(3, 21)"
3,1543020265,"(13, 15)"
3,1543020266,"(17, 21)"
3,1543020267,"(3, 21)"
3,1543020268,"(16, 15)"
3,1543020269,"(10, 15)"
3,1543020270,"(13, 15)"
3,1543020271,"(4, 1)"
3,1543020272,"(4, 1)"
3,1543020273,"(16, 15)"
3,1543020274,"(16, 15)"
3,1543020275,"(10, 15)"
3,1543020276,"(7, 15)"
3,1543020277,"(7, 15)"
3,1543020278,"(13, 15)"
3,1543020279,"(7, 15)"
3,1543020280,"(3, 21)"
3,1543020281,"(4, 15)"
3,1543020282,"(13, 15)"
3,1543020283,"(3, 21)"
3,1543020284,"(3, 6)"
3,1543020285,"(10, 15)"
3,1543020286,"(10, 15)"
3,1543020287,"(16, 15)"
3,1543020288,"(17, 3)"
3,1543020289,"(17, 21)"
3,1543020290,"(17, 21)"
3,1543020291,"(16, 15)"
3,1543020292,"(16, 15)"
3,1543020293,"(4, 1)"
3,1543020294,"(4, 15)"
3,1543020295,"(4, 1)"
3,1543020296,"(13, 6)"
3,1543020297,"(10, 15)"
3,1543020298,"(17, 3)"
3,1543020299,"(3, 6)"
3,1543020300,"(16, 15)"
3,1543020301,"(13, 15)"
3,1543020302,"(13, 6)"
3,1543020303,"(7, 15)"
3,1543020304,"(13, 6)"
3,1543020305,"(4, 1)"
3,1543020306,"(16, 15)"
3,1543020307,"(17, 21)"
3,1543020308,"(7, 15)"
3,1543020309,"(4, 15)"
3,1543020310,"(10, 15)"
3,1543020311,"(10, 15)"
3,1543020312,"(17, 3)"
3,1543020313,"(16, 15)"
3,1543020314,"(13, 15)"
3,1543020315,"(10, 15)"
3,1543020316,"(17, 3)"
3,1543020317,"(13, 6)"
3,1543020318,"(4, 1)"
3,1543020319,"(16, 15)"
3,1543020320,"(7, 15)"
3,1543020321,"(3, 6)"
3,1543020322,"(7, 15)"
3,1543020323,"(7, 15)"
3,1543020324,"(4, 15)"
3,1543020325,"(4, 1)"
3,1543020326,"(16, 15)"
3,1543020327,"(10, 15)"
3,1543020328,"(17, 21)"
3,1543020329,"(10, 15)"
3,1543020330,"(13, 15)"
3,1543020331,"(4, 1)"
3,1543020332,"(17, 21)"
3,1543020333,"(10, 15)"
3,1543020334,"(4, 15)"
3,1543020335,"(17, 3)"
3,1543020336,"(17, 3)"
3,1543020337,"(4, 15)"
3,1543020338,"(16, 15)"
3,1543020339,"(17, 21)"
3,1543020340,"(17, 21)"
3,1543020341,"(3, 21)"
3,1543020342,"(4, 1)"
3,1543020343,"(4, 1)"
3,1543020344,"(4, 1)"
3,1543020345,"(4, 1)"
3,1543020346,"(10, 15)"
3,1543020347,"(17, 21)"
3,1543020348,"(3, 6)"
3,1543020349,"(13, 15)"
3,1543020350,"(16, 15)"
3,1543020351,"(10, 15)"
3,1543020352,"(7, 15)"
3,1543020353,"(3, 6)"
3,1543020354,"(7, 15)"
3,1543020355,"(3, 6)"
3,1543020356,"(13, 6)"
3,1543020357,"(16, 15)"
3,1543020358,"(7, 15)"
3,1543020359,"(10, 15)"
3,1543020360,"(4, 1)"
3,1543020361,"(3, 6)"
3,1543020362,"(4, 1)"
3,1543020363,"(17, 21)"
3,1543020364,"(10, 15)"
3,1543020365,"(16, 15)"
3,1543020366,"(4, 1)"
3,1543020367,"(3, 21)"
3,1543020368,"(10, 15)"
3,1543020369,"(3, 21)"
3,1543020370,"(4, 1)"
3,1543020371,"(3, 21)"
3,1543020372,"(3, 6)"
3,1543020373,"(7, 15)"
3,1543020374,"(16, 15)"
3,1543020375,"(3, 6)"
3,1543020376,"(13, 15)"
3,1543020377,"(17, 3)"
3,1543020378,"(13, 15)"
3,1543020379,"(4, 15)"
3,1543020380,"(13, 15)"
3,1543020381,"(4, 1)"
3,1543020382,"(16, 15)"
3,1543020383,"(16, 15)"
3,1543020384,"(17, 21)"
3,1543020385,"(10, 15)"
3,1543020386,"(16, 15)"
3,1543020387,"(4, 1)"
3,1543020388,"(3, 6)"
3,1543020389,"(17, 3)"
3,1543020390,"(4, 1)"
3,1543020391,"(4, 1)"
3,1543020392,"(3, 6)"
3,1543020393,"(4, 1)"
3,1543020394,"(3, 21)"
3,1543020395,"(10, 15)"
3,1543020396,"(7, 15)"
3,1543020397,"(4, 15)"
3,1543020398,"(4, 1)"
3,1543020399,"(13, 15)"
3,1543020400,"(17, 21)"
3,1543020401,"(10, 15)"
3,1543020402,"(13, 15)"
3,1543020403,"(4, 1)"
3,1543020404,"(3, 6)"
3,1543020405,"(10, 15)"
3,1543020406,"(17, 21)"
3,1543020407,"(4, 15)"
3,1543020408,"(4, 1)"
3,1543020409,"(10, 15)"
3,1543020410,"(13, 15)"
3,1543020411,"(4, 1)"
3,1543020412,"(3, 21)"
3,1543020413,"(10, 15)"
3,1543020414,"(3, 6)"
3,1543020415,"(17, 3)"
3,1543020416,"(4, 1)"
3,1543020417,"(7, 15)"
3,1543020418,"(4, 1)"
3,1543020419,"(4, 15)"
3,1543020420,"(17, 21)"
3,1543020421,"(3, 6)"
3,1543020422,"(17, 21)"
3,1543020423,"(16, 15)"
3,1543020424,"(16, 15)"
3,1543020425,"(16, 15)"
3,1543020426,"(13, 6)"
3,1543020427,"(3, 6)"
3,1543020428,"(4, 1)"
3,1543020429,"(13, 6)"
3,1543020430,"(13, 6)"
3,1543020431,"(17, 21)"
3,1543020432,"(13, 6)"
3,1543020433,"(17, 21)"
3,1543020434,"(17, 21)"
3,1543020435,"(17, 21)"
3,1543020436,"(17, 3)"
3,1543020437,"(4, 15)"
3,1543020438,"(3, 21)"
3,1543020439,"(3, 6)"
3,1543020440,"(13, 15)"
3,1543020441,"(13, 6)"
3,1543020442,"(10, 15)"
3,1543020443,"(7, 15)"
3,1543020444,"(4, 1)"
3,1543020445,"(17, 21)"
3,1543020446,"(7, 15)"
3,1543020447,"(4, 1)"
3,1543020448,"(3, 6)"
3,1543020449,"(16, 15)"
3,1543020450,"(10, 15)"
3,1543020451,"(10, 15)"
3,1543020452,"(17, 3)"
3,1543020453,"(7, 15)"
3,1543020454,"(13, 15)"
3,1543020455,"(3, 6)"
3,1543020456,"(10, 15)"
3,1543020457,"(4, 15)"
3,1543020458,"(17, 21)"
3,1543020459,"(16, 15)"
3,1543020460,"(17, 21)"
3,1543020461,"(10, 15)"
3,1543020462,"(16, 15)"
3,1543020463,"(17, 21)"
3,1543020464,"(13, 15)"
3,1543020465,"(4, 1)"
3,1543020466,"(3, 21)"
3,1543020467,"(16, 15)"
3,1543020468,"(17, 3)"
3,1543020469,"(4, 1)"
3,1543020470,"(3, 21)"
3,1543020471,"(17, 3)"
3,1543020472,"(4, 1)"
3,1543020473,"(4, 15)"
3,1543020474,"(3, 6)"
3,1543020475,"(7, 15)"
3,1543020476,"(7, 15)"
3,1543020477,"(10, 15)"
3,1543020478,"(16, 15)"
3,1543020479,"(3, 6)"
3,1543020480,"(3, 21)"
3,1543020481,"(7, 15)"
3,1543020482,"(17, 21)"
3,1543020483,"(13, 15)"
3,1543020484,"(16, 15)"
3,1543020485,"(3, 21)"
3,1543020486,"(7, 15)"
3,1543020487,"(13, 15)"
3,1543020488,"(3, 6)"
3,1543020489,"(7, 15)"
3,1543020490,"(3, 21)"
3,1543020491,"(4, 15)"
3,1543020492,"(4, 1)"
3,1543020493,"(7, 15)"
3,1543020494,"(17, 21)"
3,1543020495,"(4, 1)"
3,1543020496,"(10, 15)"
3,1543020497,"(4, 15)"
3,1543020498,"(13, 6)"
3,1543020499,"(16, 15)"
